egid,gkat,height_raw_gvol,height_raw_gastw,computed_height,height_source
,1020.0,6.453333333333333,7.5,6.453333333333333,volume_math
,1020.0,6.453333333333333,7.5,6.453333333333333,volume_math
,1020.0,9.038461538461538,7.5,9.038461538461538,volume_math
,1020.0,9.038461538461538,7.5,9.038461538461538,volume_math
,1020.0,9.038461538461538,7.5,9.038461538461538,volume_math
,1020.0,9.038461538461538,7.5,9.038461538461538,volume_math
,1020.0,9.038461538461538,7.5,9.038461538461538,volume_math
,1020.0,7.704918032786885,7.5,7.704918032786885,volume_math
,1020.0,8.4375,7.5,8.4375,volume_math
,1020.0,8.4375,7.5,8.4375,volume_math
,1020.0,8.4375,7.5,8.4375,volume_math
,1020.0,8.4375,7.5,8.4375,volume_math
,1020.0,8.181818181818182,7.5,8.181818181818182,volume_math
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1060.0,15.093406593406593,30.0,15.093406593406593,volume_math
,1060.0,2.9896907216494846,3.0,2.9896907216494846,volume_math
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1020.0,6.0,5.0,6.0,volume_math
,1020.0,5.487804878048781,10.0,5.487804878048781,volume_math
,1060.0,5.60377358490566,6.0,5.60377358490566,volume_math
,1020.0,20.669421487603305,15.0,20.669421487603305,volume_math
,,,,6.0,absolute_fallback
,1020.0,7.339449541284404,5.0,7.339449541284404,volume_math
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1020.0,23.06451612903226,5.0,5.0,floors_math
,,,,6.0,absolute_fallback
,1020.0,14.840989399293287,12.5,14.840989399293287,volume_math
,,,,6.0,absolute_fallback
,1060.0,43.2735781137509,39.0,43.2735781137509,volume_math
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1020.0,10.014285714285714,10.0,10.014285714285714,volume_math
,,,,6.0,absolute_fallback
,1030.0,3.9629319176678774,17.5,3.9629319176678774,volume_math
,1060.0,17.127280265339966,15.0,17.127280265339966,volume_math
,1060.0,3.3214443625644803,6.0,3.3214443625644803,volume_math
,1020.0,15.151515151515152,7.5,7.5,floors_math
,1060.0,3.0918367346938775,3.0,3.0918367346938775,volume_math
,1020.0,3.2097008422887017,17.5,3.2097008422887017,volume_math
,1020.0,3.1799802761341223,20.0,3.1799802761341223,volume_math
,1020.0,2.9998074330829962,22.5,2.9998074330829962,volume_math
,1020.0,3.198671306548561,17.5,3.198671306548561,volume_math
,1030.0,3.200308166409861,20.0,3.200308166409861,volume_math
,1030.0,3.3405994550408717,17.5,3.3405994550408717,volume_math
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1060.0,3.913630229419703,3.0,3.913630229419703,volume_math
,1030.0,8.857142857142858,10.0,8.857142857142858,volume_math
,,,,6.0,absolute_fallback
,1020.0,11.253968253968255,7.5,11.253968253968255,volume_math
,1020.0,4.63768115942029,7.5,4.63768115942029,volume_math
,1060.0,2.6666666666666665,3.0,2.6666666666666665,volume_math
,1020.0,10.825396825396826,7.5,10.825396825396826,volume_math
,1020.0,10.9525,10.0,10.9525,volume_math
,1020.0,10.44702842377261,7.5,10.44702842377261,volume_math
,1020.0,10.9525,7.5,10.9525,volume_math
,1020.0,5.070588235294117,7.5,5.070588235294117,volume_math
,,,,6.0,absolute_fallback
,1020.0,5.070588235294117,7.5,5.070588235294117,volume_math
,1020.0,5.070588235294117,7.5,5.070588235294117,volume_math
,1020.0,5.070588235294117,7.5,5.070588235294117,volume_math
,1020.0,5.070588235294117,7.5,5.070588235294117,volume_math
,1030.0,19.682926829268293,10.0,19.682926829268293,volume_math
,1030.0,17.921529175050303,10.0,17.921529175050303,volume_math
,1030.0,17.095744680851062,10.0,17.095744680851062,volume_math
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1020.0,10.666666666666666,10.0,10.666666666666666,volume_math
,1020.0,9.836065573770492,10.0,9.836065573770492,volume_math
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1020.0,2.23972602739726,7.5,2.23972602739726,volume_math
,1020.0,3.2,2.5,3.2,volume_math
,1060.0,,,10.0,category_fallback_1060
,1020.0,,7.5,7.5,floors_math
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1020.0,,7.5,7.5,floors_math
,1020.0,,10.0,10.0,floors_math
,1020.0,,5.0,5.0,floors_math
,1020.0,,10.0,10.0,floors_math
,1020.0,,7.5,7.5,floors_math
,1020.0,,10.0,10.0,floors_math
,1020.0,,7.5,7.5,floors_math
,1020.0,,10.0,10.0,floors_math
,1080.0,,,0.0,ignore
,1020.0,5.28,7.5,5.28,volume_math
